doc_id,subject,subject_type,relation,object,object_type,evidence_text,confidence,extraction_method,source,llm_valid,llm_confidence,valid,error,final_confidence
40513,ISSUE,ISSUE,related_to_account,XYZ123456,ACCOUNT_ID,"Sure, it's XYZ123456.",0.95,regex,talkmap,True,0.95,,,0.95
40513,ISSUE,ISSUE,has_error_code,XYZ123456,ERROR_CODE,"Sure, it's XYZ123456.",0.95,regex,talkmap,True,0.95,,,0.95
85937,CUSTOMER,CUSTOMER,related_to_account,52,PHONE_NUMBER,"Sure, the number is 52 1234 567890.",0.95,regex,talkmap,True,0.95,,,0.95
69260,CUSTOMER,CUSTOMER,related_to_account,12,PHONE_NUMBER,"Sure, my account number is 1234567890.",0.95,regex,talkmap,True,0.95,,,0.95
58230,CUSTOMER,CUSTOMER,related_to_account,559,PHONE_NUMBER,"Sure, it's 55924638201",0.95,regex,talkmap,True,0.95,,,0.95
72207,ISSUE,ISSUE,related_to_account,ABC0123456789,ACCOUNT_ID,"Sure, my account number is 1234567890 and the IoT device's ID is ABC0123456789.",0.95,regex,talkmap,True,0.95,,,0.95
72207,ISSUE,ISSUE,has_error_code,ABC0123456789,ERROR_CODE,"Sure, my account number is 1234567890 and the IoT device's ID is ABC0123456789.",0.95,regex,talkmap,True,0.95,,,0.95
1792,ISSUE,ISSUE,has_error_code,XX1234,ERROR_CODE,"Sure, it's XX1234.",0.95,regex,talkmap,True,0.95,,,0.95
71301,ISSUE,ISSUE,has_error_code,XX1234567890,ERROR_CODE,"Sure, my account number is XX1234567890 and I'm on the 5GB student data plan.",0.95,regex,talkmap,True,0.95,,,0.95
5551,CUSTOMER,CUSTOMER,related_to_account,54,PHONE_NUMBER,"Sure, my new b card number is 5432-1234-5678-9012, and the expiration date is 02/25.",0.95,regex,talkmap,True,0.95,,,0.95
61262,CUSTOMER,CUSTOMER,related_to_account,123,PHONE_NUMBER,"Sure, it's 12345567890.",0.95,regex,talkmap,True,0.95,,,0.95
1792,ISSUE,ISSUE,related_to_account,XX1234,ACCOUNT_ID,"Sure, it's XX1234.",0.95,regex,talkmap,True,0.95,,,0.95
1839,ISSUE,ISSUE,has_error_code,XXXX234,ERROR_CODE,"Sure, it's XX-XXXX-XXXX-XXXX234.",0.95,regex,talkmap,True,0.95,,,0.95
15183,CUSTOMER,CUSTOMER,related_to_account,1,PHONE_NUMBER,"Oh, okay. My apologies. My driver's license number is 123456789.",0.95,regex,talkmap,True,0.95,,,0.95
15203,ISSUE,ISSUE,has_error_code,XYZ-1234,ERROR_CODE,"Sure, the model number is XYZ-1234 and the firmware version is 1.0.2.",0.95,regex,talkmap,True,0.95,,,0.95
51549,ISSUE,ISSUE,related_to_account,ABC1234,ACCOUNT_ID,"Oh, okay. My driver's license number is ABC1234.",0.95,regex,talkmap,True,0.95,,,0.95
51549,ISSUE,ISSUE,has_error_code,ABC1234,ERROR_CODE,"Oh, okay. My driver's license number is ABC1234.",0.95,regex,talkmap,True,0.95,,,0.95
1958,ISSUE,ISSUE,has_error_code,GT-700,ERROR_CODE,"Great, I've found the compatible GPS module for your tablet. It's the GT-700 G, it's a popular choice among our customers and it's easy to install. Would you like me to send ahead and order one for you?",0.95,regex,talkmap,True,0.95,,,0.95
53448,ISSUE,ISSUE,has_error_code,TERRI123,ERROR_CODE,"Sure, my username is TERRI123 and my password is password123.",0.95,regex,talkmap,True,0.95,,,0.95
7351,ISSUE,ISSUE,has_error_code,ROAM300,ERROR_CODE,"Sure thing! To activate the plan, simply text ""ROAM300"" to 2222. You'll receive a confirmation message, and the plan will be added to your account. E",0.95,regex,talkmap,True,0.95,,,0.95
1657,ISSUE,ISSUE,occurred_on,2 PM,TIME,"Absolutely, Dustin. I understand how frustrating it can be to experience reception issues. I'd be happy to schedule an on-site support appointment for you. Would next Wednesday work 2 PM work for you?",0.9,ner,talkmap,True,0.9,,,0.9
1661,ISSUE,ISSUE,occurred_on,today,DATE,"Hi there, thank you for calling Union Mobile. My name is Dell, how can I assist you today?",0.9,ner,talkmap,True,0.9,,,0.9
69201,ISSUE,ISSUE,occurred_on,the first month,DATE,"Let me check on that for you. It looks like upgrading your plan to our top-tier data plan would only be an additional $10 per month. Plus, we're currently running a promotion where you can get the first month free. Would you like me to go ahead and upgrade your plan for you?",0.9,ner,talkmap,True,0.9,,,0.9
72168,ISSUE,ISSUE,occurred_on,afternoon,TIME,"Good afternoon, thank you for calling Union Mobile. My name is Gilda, how can I assist you today?",0.9,ner,talkmap,True,0.9,,,0.9
72211,ISSUE,ISSUE,occurred_on,a great day,DATE,"You're welcome, Stella. It was my pleasure to assist you. Thank you for choosing Union Mobile and have a great day.",0.9,ner,talkmap,True,0.9,,,0.9
72213,ISSUE,ISSUE,occurred_on,next Wednesday,DATE,Let me check the availableability of appointments. It looks like the earliest available appointment is next Wednesday at 2 PM. Would that work for you?,0.9,ner,talkmap,True,0.9,,,0.9
72220,ISSUE,ISSUE,occurred_on,a few minutes,TIME,Great. I'll go ahead and run the test. ( looks take a few minutes.,0.9,ner,talkmap,True,0.9,,,0.9
69165,ISSUE,ISSUE,occurred_on,tomorrow,DATE,You! I've scheduled the appointment for tomorrow afternoon. Is there anything else I can assist you with today?,0.9,ner,talkmap,True,0.9,,,0.9
1734,ISSUE,ISSUE,occurred_on,1234567890,DATE,"Sure, my account number is 1234567890 and I'm trying to apply the 20% discount promotion that was offered to me last month.",0.9,ner,talkmap,True,0.9,,,0.9
1734,ISSUE,ISSUE,occurred_on,last month,DATE,"Sure, my account number is 1234567890 and I'm trying to apply the 20% discount promotion that was offered to me last month.",0.9,ner,talkmap,True,0.9,,,0.9
69090,ISSUE,ISSUE,occurred_on,the next 24 hours,TIME,"Alright, I've taken care of the issue for you. You should receive an update within the next 24 hours. Thank you for bringing this to my attention and I apologize again for the inconvenience. Is there anything else I can assist you with today?",0.9,ner,talkmap,True,0.9,,,0.9
69153,ISSUE,ISSUE,occurred_on,the next few minutes,TIME,"The signal boost should take effect within the next few minutes. In the meantime, I recommend turning your device off and on back on to see if that helps. If the issue persists after the signal boost, we may need to schedule a repair for your device.",0.9,ner,talkmap,True,0.9,,,0.9
69156,ISSUE,ISSUE,occurred_on,the last,DATE,"Of course, Marcos. Can you please verify your identity by providing me with your account PIN or the last four digits of the credit card associated with your account?",0.9,ner,talkmap,True,0.9,,,0.9
69098,ISSUE,ISSUE,occurred_on,monthly,DATE,I understand how frustrating that must have been for you. Let me see what might have caused the issue. Can you tell me a little bit more about what you were trying to accomplish when the called in earlier? Were there any specific questions or concerns you had regarding your monthly bill or charges?,0.9,ner,talkmap,True,0.9,,,0.9
1715,ISSUE,ISSUE,occurred_on,the month,DATE,"Well, I received a notification that I've used up most of my data for the month, but I'm not sure how that's possible. I thought I had a plan with unlimited data.",0.9,ner,talkmap,True,0.9,,,0.9
93503,ISSUE,ISSUE,occurred_on,minutes,TIME,"Great, I've been the payment successfully. Your top-up has been applied to your account, and you should be able to use your data and minutes now.",0.9,ner,talkmap,True,0.9,,,0.9
69119,ISSUE,ISSUE,occurred_on,January 1st to January 15th,DATE,Sure. My account number is 1234567890 and I was traveling from January 1st to January 15th.,0.9,ner,talkmap,True,0.9,,,0.9
69121,ISSUE,ISSUE,occurred_on,30-day,DATE,"Of course, We offer a 30-day return policy on all of our products. If you're not completely satisfied with your purchase, you can return it for a full refund or exchange it for a different product. Just keep in mind that the product must be in its original packaging and include all original accessories. Is there anything else I can assist you with today, Cecil?",0.9,ner,talkmap,True,0.9,,,0.9
69089,ISSUE,ISSUE,occurred_on,100 minutes,TIME,"The Global Traveler plan is $60 per month, and it includes 5GB of data, 100 minutes of talk time, and 100 text messages. If you need more data, we can add additional gigabytes for $10 each.",0.9,ner,talkmap,True,0.9,,,0.9
69003,ISSUE,ISSUE,occurred_on,500 minutes,TIME,"Absolutely, we have a few different options for international calling and texting plans. Let me check which ones are available for your account. It looks like you're currently on our Premium Plan, which includes 500 minutes of international calling and unlimited international texting. Would you like me to add an additional plan or modify your current plan?",0.9,ner,talkmap,True,0.9,,,0.9
72242,ISSUE,ISSUE,occurred_on,a few days,DATE,"Hi Brannon, I'm calling about my P2P payments. I've been trying to set up a payment for a few days now, but I'm having some trouble.",0.9,ner,talkmap,True,0.9,,,0.9
1796,ISSUE,ISSUE,occurred_on,overnight,TIME,"It's generally okay recommended to leave your phone charging overnight, as this can cause wear and tear on the battery over time. However, if you do accidentally leave it charging, it shouldn't cause any immediate damage. Just be sure to unplug it as soon as you notice it's fully charged.",0.9,ner,talkmap,True,0.9,,,0.9
72261,ISSUE,ISSUE,occurred_on,the next hour,TIME,"Of course! I'll go ahead and process the changes. Your new plan will be active as of today, and your billing cycle will be updated accordingly. You'll receive an email confirmation with all the details shortly the next hour.",0.9,ner,talkmap,True,0.9,,,0.9
93491,ISSUE,ISSUE,occurred_on,morning,TIME,"Good morning, thank you for calling Union Mobile. My name is Ward, how can I assist you today?",0.9,ner,talkmap,True,0.9,,,0.9
93501,ISSUE,ISSUE,occurred_on,last week,DATE,"Hi Kyle, I'm calling about my phone case with a built-in battery. I called last week and didn't get the help I needed, so I'm following back.",0.9,ner,talkmap,True,0.9,,,0.9
1815,ISSUE,ISSUE,occurred_on,June,DATE,"Sorry to hear that, June. Can you tell me a little bit more about the issue you're experiencing? What kind of devices are you trying to sync?",0.9,ner,talkmap,True,0.9,,,0.9
68954,ISSUE,ISSUE,occurred_on,a given month,DATE,That sounds good. Thank what if I don't use all of my data in a given month? Can I get a refund or credit towards my next bill?,0.9,ner,talkmap,True,0.9,,,0.9
68957,ISSUE,ISSUE,occurred_on,about weeks ago,DATE,"*sighs* Okay. I'm trying to recycle my old phone, a Samsung Galaxy S9. I submitted the request about weeks ago.",0.9,ner,talkmap,True,0.9,,,0.9
68928,ISSUE,ISSUE,occurred_on,the next couple days,DATE,You're welcome! I'll go ahead and review your plan and give you a call back within the next couple days to discuss some options. Thanks for choosing Union Mobile!,0.9,ner,talkmap,True,0.9,,,0.9
1915,ISSUE,ISSUE,occurred_on,three weeks,DATE,"Sure, I'll be traveling for three weeks and visiting France, Italy, and Spain.",0.9,ner,talkmap,True,0.9,,,0.9
93437,ISSUE,ISSUE,occurred_on,the next few days,DATE,"Thank you, Althea. After reviewing your account, it looks like there was an error in the billing system that caused the incorrect charges. I've gone ahead and removed those charges and adjusted your bill accordingly. You should receive a corrected bill within the next few days.",0.9,ner,talkmap,True,0.9,,,0.9
94239,ISSUE,ISSUE,occurred_on,Good day,DATE,"Good day, Zena. My you for reaching out to Union Mobile. How name is Carlton, and I'll be assisting you today. I understand that you're looking for a detailed breakdown of your usage or charges. Can you please provide me with your account P or phone number so I can locate your account?",0.9,ner,talkmap,True,0.9,,,0.9
68871,ISSUE,ISSUE,occurred_on,the last 4 digits,DATE,"Thank you, Janie. I'm still unable to verify your identity. I apologize for the inconvenience. Can you be able to provide me with the last 4 digits of the credit card associated with your account?",0.9,ner,talkmap,True,0.9,,,0.9
68909,ISSUE,ISSUE,occurred_on,next month,DATE,"Great, Lashonda. The latest software update for your phone is currently scheduled to be released next month. It will include several security fixes and performance improvements. Is there anything else you can help you with today?",0.9,ner,talkmap,True,0.9,,,0.9
1927,ISSUE,ISSUE,occurred_on,a month,DATE,"Well, I was supposed to receive a credit on my bill for the months of January and February, but it's still not showing up on my account. I was told that it would be applied automatically, but it's been over a month now and I haven't seen anything.",0.9,ner,talkmap,True,0.9,,,0.9
1912,ISSUE,ISSUE,occurred_on,4 months,DATE,"Sure, let's say you want to finance a $100 case and a $50 screen protector. With our 0% interest financing plan, you could choose to pay $25 per month for 4 months, and then the balance would be paid off. Or, you could choose to pay $50 per month for 2 months, and then the balance would be paid off. You have the flexibility to choose what works best for your budget.",0.9,ner,talkmap,True,0.9,,,0.9
1912,ISSUE,ISSUE,occurred_on,2 months,DATE,"Sure, let's say you want to finance a $100 case and a $50 screen protector. With our 0% interest financing plan, you could choose to pay $25 per month for 4 months, and then the balance would be paid off. Or, you could choose to pay $50 per month for 2 months, and then the balance would be paid off. You have the flexibility to choose what works best for your budget.",0.9,ner,talkmap,True,0.9,,,0.9
68892,ISSUE,ISSUE,occurred_on,5,DATE,"Alright, that could be the problem. Channel 6 is a busy channel, which could be causing interference with your devices. Try changing the channel to 1, 5, or 91 and see if that resolves the issue.",0.9,ner,talkmap,True,0.9,,,0.9
1927,ISSUE,ISSUE,occurred_on,the months of January and February,DATE,"Well, I was supposed to receive a credit on my bill for the months of January and February, but it's still not showing up on my account. I was told that it would be applied automatically, but it's been over a month now and I haven't seen anything.",0.9,ner,talkmap,True,0.9,,,0.9
72300,ISSUE,ISSUE,occurred_on,200 minutes,TIME,"The International Add-On is $15 per month, and it includes 200 minutes of international calling. You you use more than 200 minutes, there will be an additional per-minute charge.",0.9,ner,talkmap,True,0.9,,,0.9
72300,ISSUE,ISSUE,occurred_on,more than 200 minutes,TIME,"The International Add-On is $15 per month, and it includes 200 minutes of international calling. You you use more than 200 minutes, there will be an additional per-minute charge.",0.9,ner,talkmap,True,0.9,,,0.9
1965,ISSUE,ISSUE,occurred_on,a week,DATE,"Hi Christa, I'm calling about my phone repair. I was told that it would take 3-5 business days for the repair to be completed, but it's been a week now and I still haven't received my phone back. Can",0.9,ner,talkmap,True,0.9,,,0.9
72294,ISSUE,ISSUE,occurred_on,Autumn,DATE,"Of course, Autumn. I'd be happy to help you with that. Can you please tell me a little bit more about the issue you're experiencing? Have you tried restart your data through our website or mobile app?",0.9,ner,talkmap,True,0.9,,,0.9
72356,ISSUE,ISSUE,occurred_on,24 to 48 hours,TIME,"Absolutely, Inga. Our technicians are usually available within 24 to 48 hours. I'll make sure to schedule an appointment at a time that workss most convenient for you. And just to confirm, there will be a small deductible fee of $25 for the repair.",0.9,ner,talkmap,True,0.9,,,0.9
68795,ISSUE,ISSUE,occurred_on,about 10 seconds,TIME,"Don't worry, it's easy. Just press and hold the play button and the Bluetooth button at for about 10 seconds. You should see a flash flashing pattern indicating that the speakers have been reset.",0.9,ner,talkmap,True,0.9,,,0.9
1980,ISSUE,ISSUE,occurred_on,a good day,DATE,Alright then. Have a good day.,0.9,ner,talkmap,True,0.9,,,0.9
1995,ISSUE,ISSUE,occurred_on,yesterday,DATE,"It's a Galaxy S21 and it started happening yesterday. I was using it fine, then suddenly it just turned off and won't turn back on.",0.9,ner,talkmap,True,0.9,,,0.9
93436,ISSUE,ISSUE,occurred_on,the next 30 minutes,TIME,"You're welcome! The've initiated the restore process and it should be completed within the next 30 minutes. You'll receive an email notification once the restore is complete. In the meantime, is there anything else I can assist you with today?",0.9,ner,talkmap,True,0.9,,,0.9
68681,ISSUE,ISSUE,occurred_on,the last 4,DATE,"Great, Jovan. I apologize for the inconvenience. Let me check on your account real quick. Can you please confirm the last 4 digits of your phone number?",0.9,ner,talkmap,True,0.9,,,0.9
68711,ISSUE,ISSUE,occurred_on,bedtime hours,TIME,"Absolutely. Digital Wellbeing allows you to set time limits for individual apps, as well as schedule bedtime hours to help you disconnect from your devices at night. Let me walk you through the steps to set up time limits for your devices.",0.9,ner,talkmap,True,0.9,,,0.9
93428,ISSUE,ISSUE,occurred_on,two weeks,DATE,"Sure, I'll be in Europe for two weeks, and I'll be visiting France, Italy, and Spain.",0.9,ner,talkmap,True,0.9,,,0.9
2073,ISSUE,ISSUE,occurred_on,each month,DATE,"Well, I'm on a Pay-Per-Use Data Plan, but I'm not sure how much data I'm using each month. I've tried checking my usage online, but it's not making sense to me.",0.9,ner,talkmap,True,0.9,,,0.9
72376,ISSUE,ISSUE,occurred_on,1000 minute,TIME,"The 1000 minute plan is $50 per month, compared to the 500 minute plan which is $30 per month.",0.9,ner,talkmap,True,0.9,,,0.9
72376,ISSUE,ISSUE,occurred_on,500 minute,TIME,"The 1000 minute plan is $50 per month, compared to the 500 minute plan which is $30 per month.",0.9,ner,talkmap,True,0.9,,,0.9
72326,ISSUE,ISSUE,occurred_on,the entire six months,DATE,No. Just make sure that phone is covered while the entire six months.,0.9,ner,talkmap,True,0.9,,,0.9
68686,ISSUE,ISSUE,occurred_on,300 minutes,TIME,Absolutely. We basic plan offers 500MB of data and 100 minutes of voice calls for $40 per month. Our mid-tier plan offers 1GB of data and 200 minutes of voice calls for $60 per month. And our premium plan offers 2GB of data and 300 minutes of voice calls for $80 per month.,0.9,ner,talkmap,True,0.9,,,0.9
68637,ISSUE,ISSUE,occurred_on,last Monday,DATE,It was last Monday.,0.9,ner,talkmap,True,0.9,,,0.9
68642,ISSUE,ISSUE,occurred_on,July 4th,DATE,"Well, I'm pretty sure it's in the album called ""Summer Vacation 2019"". And I think I took the photo on July 4th. It's a picture of my son playing on the beach.",0.9,ner,talkmap,True,0.9,,,0.9
68649,ISSUE,ISSUE,occurred_on,Today,DATE,"Today was a great day at I assisted a customer with upgrading their plan to better suit their business needs, and they were very satisfied with the service I provided. I felt proud and fulfilled knowing that I helped someone find a solution that will benefit their business. I'm grateful for the opportunity to work at Union Mobile and provide excellent service to our customers. I'll continue to strive to be the best customer service representative I can be and make sure that every customer I interact with has a positive experience.",0.9,ner,talkmap,True,0.9,,,0.9
68612,ISSUE,ISSUE,occurred_on,30 days,DATE,"Of course. We offer a 30-day return policy on all of our products. so if you're not completely satisfied with your purchase, you can return it for a full refund within 30 days.",0.9,ner,talkmap,True,0.9,,,0.9
68575,ISSUE,ISSUE,occurred_on,two-week,DATE,"Based on your travel duration, I recommend purchasing a Prepaid plan with 500 MB of data, 100 minutes, and 100 texts. This should give you enough usage for your two-week trip. The cost for this package is $50.",0.9,ner,talkmap,True,0.9,,,0.9
