text,label
the evening hours,TIME
6-10 PM,TIME
IoT,ORG
three,CARDINAL
this month,DATE
Marguerite,PERSON
one,CARDINAL
20,MONEY
monthly,DATE
10,MONEY
first,ORDINAL
5,CARDINAL
afternoon,TIME
Union Mobile,ORG
Randi,PERSON
today,DATE
Union Mobile,ORG
Eldora,ORG
today,DATE
cancel,ACTION
Tommie,PERSON
Elizabeth,PERSON
Justina,PERSON
PIN,ORG
Viola,PERSON
Carl,PERSON
Union Mobile,ORG
Estevan,PERSON
Samsung Galaxy Watch,ORG
App Lock',WORK_OF_ART
Theresa,PERSON
roaming,SERVICE
Union Mobile,ORG
Vivien,PERSON
today,DATE
Evelyn,PERSON
Elroy,PERSON
Carter,PERSON
Roberto,PERSON
a good day,DATE
Rosemary,PERSON
two,CARDINAL
PIN,ORG
Sm,PRODUCT
W,ORG
Lopez,PERSON
Rubie,PERSON
Letitia,PERSON
roaming,SERVICE
Gwen,PERSON
Union Mobile,ORG
Frankie,PERSON
today,DATE
Pablo,PERSON
Kerrie,PERSON
Glenda,PERSON
today,DATE
Caroline,PERSON
afternoon,TIME
Union Mobile,ORG
Dorene,PERSON
today,DATE
Marissa,PERSON
escalate,ACTION
the next 24 hours,TIME
today,DATE
Union Mobile,ORG
Celeste,PERSON
today,DATE
years,DATE
Katherine,PERSON
today,DATE
Janel,PERSON
Dessie,PERSON
Union Mobile,ORG
Union Mobile,ORG
Twila,PERSON
today,DATE
1234,CARDINAL
Robin,PERSON
SIM card,PRODUCT
Lydia,PERSON
Union Mobile,ORG
Dane,PERSON
Stephanie,PERSON
1234567890,CARDINAL
Bradley,PERSON
Cloud DVR,WORK_OF_ART
Ludie,ORG
Antione,ORG
Floy,PERSON
Jacqueline,PERSON
roaming,SERVICE
Rosalyn,PERSON
Union Mobile,ORG
Camille,PERSON
Global Traveler,ORG
roaming,SERVICE
Germany,GPE
Android,PRODUCT
Diann,PERSON
Havebye,PERSON
Artie,PERSON
hours,TIME
Samsung Galaxy S21,PRODUCT
Fortnite,ORG
First,ORDINAL
Networkivity,ORG
Union Mobile,ORG
1234567890,CARDINAL
Union Mobile,ORG
Ala,ORG
today,DATE
Sean,PERSON
Cristina,PERSON
Maxwell,ORG
Shellie,PERSON
"The ""Business 1000",ORG
5,CARDINAL
4,CARDINAL
LTE,ORG
up to 10,CARDINAL
internet,SERVICE
Denny,PERSON
Solomon,PERSON
Natalie,PERSON
Rogelio,PERSON
today,DATE
Union Mobile,ORG
two,CARDINAL
Google,ORG
Authy,PERSON
Frank,PERSON
Union Mobile,ORG
Candy Crush,PERSON
Clash of Clans,ORG
internet,SERVICE
Mable,PERSON
Melanie,PERSON
Brenda,PERSON
PIN,ORG
tomorrow,DATE
2 PM,TIME
today,DATE
Davian,PERSON
5-7,CARDINAL
Marion,PERSON
Tyler,PERSON
Cloud,GPE
Danial,PERSON
Brianna,PERSON
today,DATE
1234567890,DATE
SIM card,PRODUCT
ABC123456,ACCOUNT_ID
John,PERSON
IoT,ORG
Union Mobile's,ORG
72,DATE
reset,ACTION
voicemail,SERVICE
voicemail,SERVICE
10-digit,QUANTITY
1234,CARDINAL
Union Mobile,ORG
Adela,PERSON
today,DATE
First,ORDINAL
router,PRODUCT
192.168.0.1,PRODUCT
Data Maximizer,ORG
Jerry,PERSON
Ronda,PERSON
Karlee,PERSON
20%,PERCENT
a free month,DATE
Ricki,PERSON
morning,TIME
Union Mobile,ORG
Tess,PERSON
today,DATE
Kylan Smith,PERSON
123,CARDINAL
iPhone,PRODUCT
XXXXXXX,PERSON
Molly,PERSON
iPhone,PRODUCT
12,CARDINAL
Maria,PERSON
Coby,ORG
IoT,ORG
Mexico,GPE
Justin,ORG
PIN,ORG
Union Mobile,ORG
Virgil,PERSON
today,DATE
Data Plan,SERVICE
roaming,SERVICE
roaming,SERVICE
Mariana,PERSON
Dianne,PERSON
Lisa,PERSON
Rebecca,PERSON
Glennie,PERSON
Union Mobile,ORG
Alanna,PERSON
today,DATE
Estelle,PERSON
Ora,PERSON
Flossie,PERSON
today,DATE
next week,DATE
Tuesday,DATE
Wednesday,DATE
3-5,CARDINAL
30,MONEY
500 minutes,TIME
1GB,CARDINAL
45,MONEY
2GB,CARDINAL
50,MONEY
Ahmad,PERSON
IMEI,ORG
Japan,GPE
Carmelita,PERSON
123#,DATE
3,CARDINAL
minutes,TIME
Business Lite,ORG
Business Pro,ORG
Samsung Galaxy S21,PRODUCT
afternoon,TIME
Union Mobile,ORG
Jay,PERSON
today,DATE
Logan,PERSON
PIN,ORG
1234,CARDINAL
Kelli,PERSON
3-5,CARDINAL
today,DATE
Mobile Wi-Fi,LOC
Union Mobile,ORG
Germany,GPE
Roaming,SERVICE
200,CARDINAL
555,CARDINAL
Joelle,PERSON
Union Mobile,ORG
Clementine,PRODUCT
today,DATE
Georgette,PERSON
Union Mobile,ORG
Stacy,PERSON
IoT,ORG
today,DATE
PIN,ORG
1234,CARDINAL
Clair,PERSON
Union Mobile,ORG
Eliana,PERSON
today,DATE
Daryl,PERSON
Elvis,PERSON
Edgar,PERSON
Union Mobile,ORG
Bennie,PERSON
Wi-Fi,LOC
IoT,ORG
Claudia,PERSON
Elise,PERSON
a great day,DATE
Michael,PERSON
Oda,PERSON
Union Mobile,ORG
Mackenzie,PERSON
today,DATE
Eveline,PERSON
Tess,PERSON
today,DATE
Ronaldo,PERSON
Jeanne,PERSON
Union Mobile,ORG
Edyth,PERSON
today,DATE
Goode,PERSON
Sandra,PERSON
Union Mobile,ORG
Cloud DVR,ORG
Shirlee,PERSON
Netflix,ORG
subscription,SERVICE
Lenora,PERSON
Union Mobile,ORG
weeks,DATE
Kristie,PERSON
Union Mobile,ORG
Susie,PERSON
today,DATE
Brandon,PERSON
Greggory,ORG
today,DATE
Katherine,PERSON
Donna,PERSON
tomorrow,DATE
2 PM,TIME
Scottie,PERSON
Alton,GPE
Francisco,GPE
Union Mobile,ORG
Neta,PERSON
Emilia,PERSON
Buford,PERSON
Alfonso,PERSON
today,DATE
hours,TIME
refund,ACTION
today,DATE
Tanner,PERSON
today,DATE
Valencia,PERSON
voicemail,SERVICE
reset,ACTION
voicemail,SERVICE
the Union Mobile Wireless Headphones,ORG
a few days ago,DATE
Latricia,PERSON
today,DATE
1234567890,CARDINAL
every few seconds,TIME
ABC,ORG
6.2-inch,QUANTITY
12MP,CARDINAL
3000mAh,CARDINAL
Union Mobile,ORG
Tory,PERSON
today,DATE
a Galaxy S21,ORG
Android,PRODUCT
11,CARDINAL
10,CARDINAL
GB,GPE
data plan,SERVICE
IoT,ORG
250,MONEY
250,MONEY
Carina,PERSON
upgrade,ACTION
data plan,SERVICE
Union Mobile,ORG
1234567890,DATE
iPhone,PRODUCT
Ofertainly,ORG
Find My Device,WORK_OF_ART
SIM card,PRODUCT
Justen,PERSON
Gabrielle,PERSON
Branden,PERSON
1234567890,CARDINAL
Queen,PERSON
Anastasia,PERSON
Brayden,PERSON
Union Mobile,ORG
Genoveva,ORG
Carlo,PRODUCT
Don,PERSON
Mobile Wi-Fi,LOC
Rene,PERSON
Japan,GPE
20,MONEY
SIM card,PRODUCT
Japan,GPE
roaming,SERVICE
SIM card,PRODUCT
Union Mobile,ORG
Aline,PERSON
today,DATE
Terrell,PERSON
Union Mobile,ORG
Quincy,GPE
today,DATE
afternoon,TIME
Union Mobile,ORG
Claudia,PERSON
today,DATE
Tina,PERSON
Autumn,EVENT
1234567890,CARDINAL
Union Mobile,ORG
Rebeca,PERSON
today,DATE
afternoon,TIME
Union Mobile,ORG
Jeanette,PERSON
today,DATE
Good day,DATE
Francis,PERSON
Union Mobile,ORG
Jeanine,PERSON
Trace,ORG
the last,DATE
Wi-Fi,LOC
Jakob,PERSON
Glenna,PERSON
Union Mobile,ORG
afternoon,TIME
Union Mobile,ORG
Yolanda,PERSON
today,DATE
Union Mobile,ORG
Bettie,PERSON
Dustin,PERSON
next Wednesday,DATE
2 PM,TIME
Brandie,PERSON
Union Mobile,ORG
Dell,ORG
today,DATE
Tana,PERSON
One,CARDINAL
Deangelo,PERSON
Susanna,PERSON
data plan,SERVICE
today,DATE
Dorothea,PERSON
Game X,WORK_OF_ART
Janette,PERSON
Alecia,PERSON
the Wi-Fi,ORG
Union Mobile,ORG
reset,ACTION
Mary,PERSON
upgrade,ACTION
Jesse,PERSON
today,DATE
Union Mobile,ORG
Pamela,PERSON
today,DATE
Frederic,PERSON
Kara,PERSON
Ramona,PERSON
Union Mobile,ORG
USB,ORG
Union Mobile,ORG
today,DATE
Zetta,PERSON
Kate,PERSON
roaming,SERVICE
Mittie,PERSON
Hakeem,PERSON
Gwen,PERSON
Alvera,PERSON
Melvin,PERSON
today,DATE
today,DATE
refund,ACTION
Allyson,PERSON
Toney,PERSON
Freda,PERSON
Union Mobile,ORG
Annika,PERSON
Union Mobile,ORG
Adan,PERSON
Rachel,PERSON
hopell,PERSON
Rach,PERSON
the month,DATE
PIN,ORG
1234,CARDINAL
Basil,PERSON
1234,CARDINAL
First,ORDINAL
Union Mobile,ORG
Rubye,PERSON
Tess,PERSON
Union Mobile,ORG
Micah,PERSON
today,DATE
Deandre,PERSON
roaming,SERVICE
roaming,SERVICE
Kattie,ORG
today,DATE
zero,CARDINAL
12,MONEY
Julie,PERSON
1234567890,DATE
20%,PERCENT
last month,DATE
Union Mobile,ORG
Jeffrey,PERSON
Emmanuel,PERSON
today,DATE
1234,CARDINAL
Irma,PERSON
Union Mobile,ORG
third,ORDINAL
Union Mobile,ORG
Myrna,PERSON
today,DATE
Ronny,PERSON
today,DATE
Maggie,PERSON
SIM card,PRODUCT
Delphine,PERSON
Shelby,PERSON
Dominique,PERSON
PIN,ORG
PIN,ORG
1234,CARDINAL
Davin,PERSON
Elaina,PERSON
modem,PRODUCT
SmartThings Hub,ORG
1234567890,DATE
New York City,GPE
MyUnion,PERSON
"the ""International Services",ORG
Genevieve,PERSON
today,DATE
Dorotha,PERSON
Jaycee,PERSON
tomorrow,DATE
2 PM,TIME
data plan,SERVICE
Ethyl,ORG
0%,PERCENT
100%,PERCENT
20,CARDINAL
GB,GPE
Salvador,GPE
data plan,SERVICE
the month,DATE
Stella,PERSON
Union Mobile,ORG
Dylan,PERSON
Union Mobile,ORG
Zola,PERSON
Jorden,PERSON
Enoch,PERSON
Tom,PERSON
Union Mobile,ORG
Cloud Machine Learning,PRODUCT
today,DATE
today,DATE
Aldo,PERSON
Essie,PERSON
XX1234,PRODUCT
Tori,PERSON
Corrine,PERSON
overnight,TIME
Jasper,ORG
Evie,PERSON
5,CARDINAL
upgrade,ACTION
an additional $10,MONEY
10,CARDINAL
GB,GPE
Marisol,PERSON
Celestine,PERSON
Rudy,PERSON
1234567890,CARDINAL
Deidra,PERSON
today,DATE
50,CARDINAL
US,GPE
Canada,GPE
UK,GPE
Australia,GPE
European,NORP
Union Mobile,ORG
Jolene,PERSON
June,DATE
Umh,PERSON
today,DATE
Kiera,GPE
Drew,PERSON
Elias,PERSON
Myles,PERSON
today,DATE
Carol,PERSON
today,DATE
minutes,TIME
Union Mobile,ORG
Olga,PERSON
Scotty,PERSON
Darian,PERSON
Mable,PERSON
Union Mobile,ORG
Union Mobile,ORG
$10,MONEY
Larue,PERSON
XX-XXXX-XXXX-XXXX234,PERSON
four,CARDINAL
1234,CARDINAL
Dorthy,PERSON
Shanda,PERSON
Iona,PERSON
PIN,ORG
the last,DATE
nowrap,ORG
Union Mobile,ORG
Alice,PERSON
today,DATE
PIN,ORG
the last,DATE
Mendy,PERSON
Alyce,PERSON
Union Mobile,ORG
today,DATE
today,DATE
1234,CARDINAL
Dawn,PERSON
Cloud Backup,ORG
CRM,PRODUCT
roaming,SERVICE
Sonia,PERSON
roaming,SERVICE
Lelia,PERSON
enjo Union Mobile,ORG
Lazaro,PERSON
Union Mobile,ORG
VPN,PRODUCT
Corey,PERSON
to'd,PERSON
1234567890,CARDINAL
Bell,ORG
today,DATE
123,CARDINAL
Anita,PERSON
Is'm,PERSON
today,DATE
Litzy,PERSON
today,DATE
a great day,DATE
Kourtney,PERSON
Union Mobile,ORG
one,CARDINAL
Roselyn,PERSON
Caroline,PERSON
Stacie,PERSON
Freeman,PERSON
1234567890,CARDINAL
Lemuel,PERSON
today,DATE
Christina,PERSON
Orpha,PERSON
Tyrell,PERSON
roaming,SERVICE
Gayle,PERSON
Wi-Fi,LOC
Amazon,ORG
Alexa,PERSON
Google Home,ORG
John,PERSON
dropped calls,ISSUE
Hayley,PERSON
The Samsung Galaxy,ORG
Felicia,PERSON
today,DATE
the last 4 digits,DATE
100,MONEY
50,MONEY
0%,PERCENT
25,MONEY
4 months,DATE
50,MONEY
2 months,DATE
Katia,PERSON
three weeks,DATE
France,GPE
Italy,GPE
Spain,GPE
Mina,PERSON
Cara,PERSON
today,DATE
Dessie,PERSON
Marcos,PERSON
today,DATE
Wava,PERSON
Zelma,ORG
today,DATE
Ruby from Union Mobile,ORG
Orlando,GPE
Union Mobile,ORG
the months of January and February,DATE
a month,DATE
Rebekah,PERSON
Apps,WORK_OF_ART
Elfrieda,PERSON
reset,ACTION
the Union Mobile,ORG
Reset,ACTION
"the ""Support",LAW
Pokmon Go,ORG
PIN,ORG
the last,DATE
Carlos,PERSON
Union Mobile,ORG
today,DATE
Margo,PERSON
Union Mobile,ORG
today,DATE
Union Mobile,ORG
Hattie,PERSON
today,DATE
Etna,PERSON
today,DATE
Union Mobile,ORG
a great day,DATE
Marlon,PERSON
Desiree,PERSON
today,DATE
Michal,PERSON
today,DATE
Hallie,PERSON
Nellie,ORG
today,DATE
SIM card,PRODUCT
Woody,PERSON
Union Mobile,ORG
Warren,PERSON
Guillermo,PERSON
Elsa,PERSON
today,DATE
Shirley,PERSON
third,ORDINAL
Union Mobile,ORG
Josie,PERSON
today,DATE
Ila,PERSON
Phoebe,PERSON
Ella,PERSON
Apple,ORG
Autumn,DATE
Global Travel,ORG
Data plan,SERVICE
Union Mobile,ORG
Sasha,PERSON
today,DATE
reset,ACTION
Christa,PERSON
3-5,CARDINAL
a week,DATE
Iona,PERSON
Yosef,PERSON
Laurene,PERSON
Grace,PERSON
But've,PRODUCT
Josefita,PERSON
today,DATE
Charolette,PERSON
Union Mobile,ORG
Esteban,PERSON
a good day,DATE
Jerry,PERSON
today,DATE
1234,CARDINAL
XX-XXXX-XXXX-1,PERSON
Ryan,PERSON
Union Mobile,ORG
Adeline,PERSON
today,DATE
1234567890,CARDINAL
Track Sleep,WORK_OF_ART
afternoon,TIME
Union Mobile,ORG
Sandra,PERSON
today,DATE
yesterday,DATE
Eva,PERSON
Union Mobile,ORG
Emmett,PERSON
today,DATE
Myra,PERSON
today,DATE
Jeanne,PERSON
1234567890,CARDINAL
Freddie Smith,ORG
555,CARDINAL
Maryellen,PERSON
internet,SERVICE
Union Mobile,ORG
today,DATE
Shelley,PERSON
Union Mobile,ORG
today,DATE
PIN,ORG
9012,CARDINAL
PIN,ORG
Yeahrude,PERSON
Donald,PERSON
Anita,PERSON
Union Mobile,ORG
Frank,PERSON
today,DATE
Virginia,GPE
Union Mobile,ORG
Agustin,PERSON
Margie,PERSON
Lue,PERSON
Justine,PERSON
Now'm,PERSON
IoT,ORG
the International Data Pass Plus,ORG
Rose,PERSON
Ethel,PERSON
first,ORDINAL
555,CARDINAL
Union Mobile,ORG
Randi,PERSON
Ashley,PERSON
Union Mobile,ORG
Dana,PERSON
today,DATE
Miranda,PERSON
Lana,PERSON
Bluetooth,PERSON
Reset,ACTION
Braden,PERSON
escalate,ACTION
the next 24 hours,TIME
today,DATE
Erika,PERSON
Chana,PERSON
One,CARDINAL
Union Mobile,ORG
Vonda,PERSON
today,DATE
refund,ACTION
Lolita,GPE
roaming,SERVICE
Union Mobile,ORG
Sophia,PERSON
Cordie,PERSON
morning,TIME
Union Mobile,ORG
Cordelia,PERSON
today,DATE
Megan,PERSON
5GB,CARDINAL
60,MONEY
morning,TIME
Union Mobile,ORG
Penny,PERSON
today,DATE
Union Mobile,ORG
Dominic,PERSON
today,DATE
Union Mobile,ORG
Nada,ORG
today,DATE
Birtie,ORG
today,DATE
Samsung Galaxy S21,PRODUCT
Union Mobile,ORG
Carroll,PERSON
today,DATE
Marisa,PERSON
Juanita,PERSON
Adela,PERSON
First,ORDINAL
Data Plan,SERVICE
each month,DATE
Union Mobile,ORG
Dwayne,PERSON
Ruben Smith,PERSON
555,CARDINAL
Wi-Fi,ORG
India,GPE
1:1,CARDINAL
Union Mobile's,ORG
Avery,ORG
today,DATE
Pat,PERSON
Union Mobile,ORG
Ione,PERSON
today,DATE
Douglas,PERSON
Jonathan,PERSON
PIN,ORG
Charles,PERSON
today,DATE
Shelley,PERSON
Union Mobile,ORG
Erin,PERSON
the ABC Medical App,ORG
reset,ACTION
reset,ACTION
Angelita,PERSON
Reggie,PERSON
Union Mobile,ORG
Hedy,PERSON
Chrome,ORG
Safari,ORG
iPhone,PRODUCT
Kristy,PERSON
Lula,PERSON
Retta,PERSON
Jonah,PERSON
today,DATE
Cassie,PERSON
Samsung Galaxy S21,PRODUCT
4,CARDINAL
Zakary,GPE
Jessica,PERSON
four,CARDINAL
1234,CARDINAL
roaming,SERVICE
Paul,PERSON
3-5,CARDINAL
Lavern,PERSON
Mobile,ORG
Julian,PERSON
today,DATE
Coletta,PERSON
today,DATE
iPhone,PRODUCT
Anderson,PERSON
today,DATE
Chelsea,PERSON
the Union Mobile,ORG
Janis,PERSON
Edith,PERSON
Janis,PERSON
data plan,SERVICE
Erick,PERSON
3-5,CARDINAL
Arlene,PERSON
Rosella,PERSON
Eleanor,PERSON
Emily,PERSON
Dante,PERSON
API,ORG
one,CARDINAL
API,ORG
API,ORG
Suzette,PERSON
Union Mobile,ORG
Geoffrey,PERSON
Union Mobile,ORG
Joshua,PERSON
today,DATE
Union Mobile,ORG
Dianne,PERSON
today,DATE
Karrie,PERSON
Celeste,PERSON
Harrison,PERSON
First,ORDINAL
Gloria,PERSON
Philomena,PERSON
IoT,ORG
Madeline,PERSON
Joanne,PERSON
Deidre,PERSON
Elise,PERSON
the next few minutes,TIME
today,DATE
Jeannette,PERSON
Dallas,GPE
Sidney,PERSON
Data,ORG
Elnora,PERSON
today,DATE
10,CARDINAL
GB,GPE
10,CARDINAL
GB,ORG
4,CARDINAL
the next month,DATE
Maryann,PERSON
1GB,CARDINAL
Kendall,PERSON
Instagram,ORG
5,MONEY
50,CARDINAL
Millicent,PERSON
escalate,ACTION
First,ORDINAL
Riley,PERSON
Elaine,PERSON
Union Mobile,ORG
Sherri,PERSON
1234567890,CARDINAL
Union Mobile,ORG
Marcos,PERSON
today,DATE
First,ORDINAL
Wi-Fi,ORG
555,CARDINAL
Freida,PERSON
the last,DATE
Ethel,PERSON
Malik,PERSON
Virginia,GPE
Mazie,PERSON
Sadie,PERSON
Premium,ORG
just $5,MONEY
Daisy,PERSON
Union Mobile,ORG
Cecile,PERSON
First,ORDINAL
upgrade,ACTION
today,DATE
router,PRODUCT
tomorrow,DATE
morning,TIME
replace,ACTION
router,PRODUCT
the last,DATE
Union Mobile,ORG
Lea,PERSON
First,ORDINAL
Union Mobile,ORG
the Cloud Storage,FAC
Upload File,WORK_OF_ART
Cloud Storage,ORG
Leann,PERSON
John,PERSON
SmartThings Hub,ORG
Union Mobile's,ORG
weeks,DATE
1234,CARDINAL
Millie,PERSON
Samantha,PERSON
Elizabeth,PERSON
Elaine,PERSON
Lacy,PERSON
Union Mobile,ORG
tomorrow,DATE
2 PM,TIME
Rocco,PERSON
Union Mobile,ORG
Mara,PERSON
one,CARDINAL
1234567890,CARDINAL
Elinor,PERSON
Leila,PERSON
1234,CARDINAL
Union Mobile,ORG
Minerva,PERSON
today,DATE
Goode,PERSON
Union Mobile,ORG
Velma,PERSON
today,DATE
Rena,PERSON
Bernard,PERSON
Samsung Galaxy S21,PRODUCT
Union Mobile,ORG
Davonte,PERSON
today,DATE
Union Mobile,ORG
Damaris,PERSON
today,DATE
January 1st,DATE
France,GPE
30 minutes,TIME
2 hours,TIME
January 5th,DATE
Australia,GPE
1 hour,TIME
3 hours,TIME
reset,ACTION
the next few minutes,TIME
Chantal,PERSON
Business Connectite,ORG
5GB,CARDINAL
Janell,PERSON
PIN,ORG
the last,DATE
123,CARDINAL
Social Security,ORG
XX,GPE
Reva,PERSON
today,DATE
Adan,PERSON
router,PRODUCT
Jeanie,PERSON
Melba,PERSON
Europe,LOC
two weeks,DATE
Samsung Galaxy S21,PRODUCT
Dale,PERSON
First,ORDINAL
the Union Mobile,ORG
Darron,PERSON
IoT,ORG
10,CARDINAL
GB,ORG
20%,PERCENT
first year,DATE
Milford,GPE
Union Mobile,ORG
a great day,DATE
Winifred,PERSON
Meredith,PERSON
Monty,PERSON
reset,ACTION
1234567890,CARDINAL
1234567890,CARDINAL
Ashleigh,PERSON
the next 24 hours,TIME
"January 1, 1995",DATE
the last,DATE
1234,CARDINAL
Lionel,PERSON
Hulda,PERSON
voicemail,SERVICE
voicemail,SERVICE
Union Mobile,ORG
Brandon,PERSON
today,DATE
Union Mobile,ORG
Delilah,ORG
today,DATE
Gayle,PERSON
10.70,MONEY
500,CARDINAL
1,CARDINAL
GB,GPE
data plan,SERVICE
this month,DATE
1234567890,CARDINAL
Patricia,PERSON
escalate,ACTION
today,DATE
Lue,PERSON
Joanne,PERSON
First,ORDINAL
10%,PERCENT
today,DATE
Latarsha,PERSON
Ina,PERSON
a great day,DATE
Guadalupe,LOC
Union Mobile,ORG
PIN,ORG
1234,CARDINAL
Jeri,PERSON
IoT,ORG
Claire,PERSON
Lyric,PERSON
Ima.,PERSON
today,DATE
Germany,GPE
next week,DATE
Union Mobile,ORG
Curtis,PERSON
today,DATE
Coleen,PERSON
Johanna,PERSON
first,ORDINAL
Geraldine,PERSON
APN,ORG
First,ORDINAL
Don,PERSON
Blanca,GPE
BlYZ,ORG
David,PERSON
broadband,SERVICE
Student Lite,WORK_OF_ART
5GB,CARDINAL
thirty-second,PERCENT
thirty-second,PERCENT
third,ORDINAL
Jayme,PERSON
today,DATE
morning,TIME
Union Mobile,ORG
Sonia,PERSON
IoT Cloud Services,WORK_OF_ART
IoT,ORG
One,CARDINAL
voicemail,SERVICE
Union Mobile,ORG
Coleman,PERSON
Trudie,ORG
Beulah,PERSON
the Live Chat Support,WORK_OF_ART
Lawson,PERSON
morning,TIME
Union Mobile,ORG
Bridgette,PERSON
today,DATE
Union Mobile,ORG
Hailey,PERSON
today,DATE
Eugenia,PERSON
data plan,SERVICE
internet,SERVICE
Michele,PERSON
Rashad,PERSON
Union Mobile,ORG
Jossie,PERSON
PIN,ORG
1234,CARDINAL
PIN,ORG
1234,CARDINAL
Troy,GPE
XXXXXXX,PERSON
YYYYYY,ORG
PIN,ORG
1234,CARDINAL
the last,DATE
First,ORDINAL
Molly,PERSON
Kelley,PERSON
roaming,SERVICE
a few minutes,TIME
Dominique,PERSON
Union Mobile,ORG
14 days,DATE
14 days,DATE
refund,ACTION
Tammy,PERSON
Rohan,PERSON
1234567890,CARDINAL
Smart Home Security System,ORG
Lucy,PERSON
today,DATE
Campbell,PERSON
today,DATE
Caitlyn,PERSON
cancel,ACTION
9876543210,CARDINAL
Union Mobile,ORG
today,DATE
Samsung Galaxy S21,PRODUCT
Fortnite,PERSON
Call of Duty,ORG
Michael,PERSON
Peter,PERSON
300,MONEY
today,DATE
15%,PERCENT
upgrade,ACTION
morning,TIME
Union Mobile,ORG
Marilee,PERSON
today,DATE
Ramon,PERSON
Cloud Storage,WORK_OF_ART
dropped calls,ISSUE
Elton,PERSON
Kindra,PERSON
Union Mobile,ORG
Kenton,GPE
Union Mobile,ORG
Bennie,PERSON
today,DATE
Emily,PERSON
Now've,GPE
Samsung Galaxy Tab S7,PRODUCT
broadband,SERVICE
Union Mobile,ORG
Leonel,PERSON
today,DATE
Cheryl,PERSON
Corey,PERSON
Liliana,PERSON
today,DATE
Kaci,PERSON
first,ORDINAL
roaming,SERVICE
Bonnie,PERSON
today,DATE
Antonia,PERSON
Great,ORG
Nicole,PERSON
today,DATE
20,MONEY
afternoon,TIME
Union Mobile,ORG
Kia,ORG
today,DATE
two weeks,DATE
France,GPE
Italy,GPE
Spain,GPE
Alda,PERSON
Rayan,PERSON
First,ORDINAL
SIM card,PRODUCT
PIN,ORG
1234,CARDINAL
5,CARDINAL
GB,GPE
Lynda,PERSON
IoT,ORG
the next 24 hours,TIME
today,DATE
Tomas,PERSON
Marcie,PERSON
today,DATE
hours,TIME
Italy,GPE
Edith,PERSON
today,DATE
Union Mobile,ORG
Lane,PERSON
today,DATE
555,CARDINAL
voicemail,SERVICE
iPhone,PRODUCT
Devon,PERSON
Lennie,PERSON
today,DATE
Dana,PERSON
Union Mobile,ORG
Jenny,PERSON
Roma,GPE
Joe,PERSON
Industrial IoT,ORG
50,CARDINAL
Gaye,PERSON
Ruth,PERSON
About Phone,WORK_OF_ART
Blanch,PERSON
123,CARDINAL
Main St,ORG
555-555-5555,MONEY
Esta,ORG
PIN,ORG
Denzel,PERSON
Esther,PERSON
one,CARDINAL
Model XYZ,PRODUCT
iPhone,PRODUCT
Anna,PERSON
555-555-1234,MONEY
ThankRuben,PERSON
Carlton,PERSON
Carlton,PERSON
Ruben,PERSON
Hans,PERSON
first,ORDINAL
Bette,PERSON
yearly,DATE
every three months,DATE
one,CARDINAL
subscription,SERVICE
Tom,PERSON
Union Mobile,ORG
Lea,PERSON
today,DATE
Garrett,PERSON
Union Mobile,ORG
Paul,PERSON
only $5,MONEY
1234567890,CARDINAL
Enrique,PERSON
ZTE,ORG
1234567890,CARDINAL
Safe Browsing,WORK_OF_ART
Evette,PERSON
Data Plan,SERVICE
50,MONEY
first,ORDINAL
Neva,PERSON
Rhonda,PERSON
internet,SERVICE
Maryjo,PERSON
roaming,SERVICE
today,DATE
Stella,PERSON
Kassandra,PERSON
today,DATE
Cory,PERSON
today,DATE
Blanche,PERSON
Union Mobile,ORG
Therese,PERSON
Joan,PERSON
555-555-5555,MONEY
Jeanna,PERSON
today,DATE
Mamie,PERSON
Ramon,PERSON
reset,ACTION
Moses,PERSON
Lyle,PERSON
today,DATE
Bill,PERSON
today,DATE
Meredith,PERSON
Union Mobile,ORG
Union Mobile,ORG
Lonny,PERSON
today,DATE
IoT,ORG
Lola,PERSON
Union Mobile,ORG
Grayce,PERSON
Christopher,PERSON
Mathew,PERSON
escalate,ACTION
the next 24 hours,TIME
Google,ORG
Union Mobile,ORG
the Better Business Bureau,ORG
Elizabeth,PERSON
Union Mobile,ORG
Damian,PERSON
IoT,ORG
Ferne,PERSON
Union Mobile,ORG
Union Mobile IoT,ORG
data plan,SERVICE
Melody,PERSON
Union Mobile,ORG
today,DATE
Reid,PERSON
Augusta,GPE
1234567890,CARDINAL
Lindsey,PERSON
IoT,ORG
VPN,PRODUCT
morning,TIME
Union Mobile,ORG
Marvin,PERSON
today,DATE
roaming,SERVICE
roaming,SERVICE
Doug,PERSON
today,DATE
the month,DATE
SIM card,PRODUCT
30,MONEY
5,CARDINAL
60,MONEY
Dara,PERSON
data plan,SERVICE
this month,DATE
data plan,SERVICE
Kathleen,PERSON
two,CARDINAL
5,CARDINAL
GB,GPE
50,MONEY
10,CARDINAL
GB,GPE
100,MONEY
50,CARDINAL
GB,GPE
data plan,SERVICE
upgrade,ACTION
the next few hours,TIME
today,DATE
Ashley,PERSON
Minerva,PERSON
upgrade,ACTION
Nestor,PERSON
Sara,PERSON
Erma,PERSON
Union Mobile,ORG
Union Mobile,ORG
Kyle,PERSON
today,DATE
Union Mobile,ORG
Lillian,PERSON
today,DATE
Ross,PERSON
First,ORDINAL
Union Mobile,ORG
Karli,PERSON
today,DATE
Union Mobile,ORG
Elnora,PERSON
today,DATE
Bernardine,PERSON
Arlene,PERSON
