source,speaker,text
talkmap,agent,"Now, select ""Mobile networks"" and make sure that the roaming is turned off. Sometimes, data roaming can interfere with the way rol is displayed on your device."
talkmap,agent,"Okay, no worms. In that case, it's possible that there's a software issue with your phone. I recommendd recommend taking it to a nearby repair center to have them take a look at it. They"
talkmap,client,It just says that the transaction has been declined. That's not very helpful.
talkmap,agent,"Bye, April. Thank you for choosing Union Mobile. Have a great day!"
talkmap,agent,"Great! Try updating your headphones and then attempt to pair them with your iPhone again. If you're still having trouble, it can try a few more troubleshooting steps."
talkmap,agent,"Sorry to hear that, Susan. Can you please provide me with your account information so I can look into this for you?"
talkmap,agent,"Bye, Marion. Take a great day!"
talkmap,client,"Hi, I'm having some issues with my tablet. I'm not able to connect to the internet and I'm not sure why."
talkmap,client,"Oh, thank goodness! I knew it was a mistake. Can you please reverse the charge and give me a credit for the amount?"
talkmap,client,"Alright, that sounds okay, I guess. Thanks, Randolph."
talkmap,agent,"Thank you, Mittie. One've checked on your account and it looks like there was an issue with your billing information. It seems that your payment didn't go through correctly last month."
talkmap,client,"Okay, yeah, my data is turned on and I have 5GB left."
talkmap,agent,"Thanks, Keisha. I'm checked on our end and it looks like there haven't been any reported issues with those devices. Let's try one more thing. Can you please go to your phone's settingsuetooth settings and make sure that Bluetooth is turned on and that your Fitbit is discoverable?"
talkmap,agent,Understood. I'll go ahead and update that for you. Can you please hold for just a moment while I take care of that?
talkmap,client,"Hi, I need to cancel a payment I accident by accident on my mobile device."
talkmap,client,That sounds easy enough. But what about data usage? How do I avoid going over my limit while abroad?
talkmap,agent,"Thank you for calling Union Mobile. My name is Ross, how can I assist you today?"
talkmap,client,"That's very kind of you, thank you! Yes, I' love to accept the offer."
talkmap,agent,"Thank you, [Customer's name]. Now, can you tell me more about the issue with your bill?"
talkmap,client,"Yeah, I haven't tried that. But I doubt that's the problem."
talkmap,agent,"You're welcome. Have a great day, Eva. Bye for now."
talkmap,agent,"Of course, I'd be happy to help you with that. Can you please verify your identity for me?"
talkmap,client,"Hi, I'm calling about my battery replacement."
talkmap,agent,"Sure! With the revenue-sharing model, we work with you to create exclusive content that is available only to our subscribers. The content can be in the form of articles, videos, podcasts, or even interactive experiences."
talkmap,client,I have an iPhone 12.
talkmap,agent,Understood. I've go ahead and process the request to remove the line from your account. Can you please confirm the remaining lines on your account that you'd like to keep?
talkmap,client,"No, that's all. Thank for your help, I guess."
talkmap,agent,"Sorry to hear that, Aurelia. Can you tell me more about the issue you're experiencing?"
talkmap,agent,"Thank you. I moment please please. Okay, it looks like your phone should be compatible with our international data plans. Have you tried restarting your phone and then attempting to add the plan again?"
talkmap,client,"Of course, I'm sure! I just gave it to you."
talkmap,agent,"Hello, thank you for calling Union Mobile. My name is Dina, how can I assist you today?"
talkmap,client,"Thank you, Bernadine. Have a great day too!"
talkmap,agent,"Perfect! Now, let's set up biometric login. To do this, please go back to the apps menu and select ""Security"" then ""Biometric Login"". From there, you canll need to select the type of biometric authentication you'd like to use, such as aprint or facial recognition."
talkmap,agent,That's understandable. Carrie. We do offer an International Roaming Add-On that includes an additional 1GB of data for $30 per month. This you like me to add that to your plan?
talkmap,client,"Sure, my phone number is 555-1234."
talkmap,client,"Yes, I've tried that already and it didn't work."
talkmap,agent,"You're welcome, Asher. Thank you for choosing Union Mobile. Have a great day!"
talkmap,agent,"Sure, I can definitely help you with that. Can you please verify your identity by providing me with your account PIN or the last four digits of the credit card associated file?"
talkmap,client,"Well, I've been trying to track my data usage for the past few days, but the numbers don't seem to be updating correctly. Sometimes they show that I've used way more data than I actually have."
talkmap,client,"Okay, I think I see it."
talkmap,client,"Hi Clarine, I'm having some issues with my video streaming services. I'm trying to watch a movie, but it keeps buffering and stopping."
talkmap,client,"Yeah, I'm getting a lot of dropped calls and my data isn't working properly. It's been happening for the past few days."
talkmap,agent,"Hello, thank you for calling Union Mobile. My name is Flora, how can I assist you today?"
talkmap,client,"Yeah, sure. The phone's been freezing up a lot and the battery life is terrible. It's really frustrating because I use my phone for gaming all the time."
talkmap,agent,"Al're welcome! Have a great day, and thank you for choosing Union Mobile."
talkmap,client,"No, that was all. Thanks you again for your help."
talkmap,agent,"Hello, thank you for calling Union Mobile. My name is Lily, how can I assist you today?"
talkmap,client,"Um, I'm not sure what that is. Can you tell me where to find it?"
talkmap,agent,"If you've turned off the auto-upload feature and you still noticing that your battery is draining quickly, there may be other factors at play. In that case, I recommend taking a closer look at your overall battery usage and identifying areas where you might be able to conserve battery life. You can do this by going to your device's battery settings and looking for apps that are using an excessive amount of battery. You can also try closing unnecessary apps, reducing down the screen brightness, and adjust off location services for apps that don't need them."
